"ID","Prefecture","Q1","Q3","Q4","Q5","Q6","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q15","Q16","Q17","Q18","Q20","Q25","Q28","Q41","Q42_1","Q42_2","Q42_3","Q42_4","Q42_5","Q42_6","Q43_1","Q43_2","Q43_3","Q43_4","Q43_5","Q43_6","Q43_7","Q43_8","Q43_9","Q43_10","Q43_11","Q43_12","Q44_1","Q44_2","Q44_3","Q44_4","Q44_5","Q44_6","Q45","Q46","Q47","Q48","Q49_1","Q49_2","Q50","Q51","Q52","Q53","Q54","Q57_1","Q57_2","Q57_3","Q57_4","Q57_5","Q57_6","Q57_7"
1567,33,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,4,1,2,1,2,1,1,6,4,5,4,4,4,3,2,1,5,3,4,4,3,2,3,3,2,1,2,4,2,3,4,4,1,2,8,1,4,3,2,1,2,4,1,1,0,0,0,0,0
1568,33,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,4,4,2,5,5,5,4,2,1,1,1,2,2,1,8,0,5,0,8,0,1,1,5,5,1,1,1,5,1,5,5,5,1,1,5,3,5,1,7,1,2,15,7,66,3,2,1,99,6,1,1,1,0,0,0,0
1569,33,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,5,5,3,3,2,1,2,3,2,12,5,5,5,5,5,5,3,4,1,4,3,3,4,2,4,3,3,3,3,3,2,2,2,3,4,12,1,13,7,66,2,2,1,5,4,1,1,0,0,0,0,0
1570,33,2,12,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,2,1,4,1,1,2,2,1,7,3,4,7,4,2,1,1,1,4,2,2,2,4,3,2,2,3,3,1,5,4,2,3,3,12,1,2,6,66,1,5,4,1,4,0,1,0,1,1,1,0
1571,34,2,12,8,1,4,0,0,1,0,1,0,1,0,0,0,0,3,3,2,2,2,2,1,1,2,2,2,2,2,4,0,0,0,10,0,0,4,3,2,3,2,1,5,2,5,3,3,3,2,2,5,5,99,5,2,6,2,5,1,2,2,5,1,4,4,0,0,0,1,1,1,0
1572,34,2,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,1,1,2,2,2,3,1,4,0,0,0,8,0,0,2,1,1,5,1,1,3,3,2,4,3,3,1,2,5,4,4,5,4,4,1,1,7,66,1,2,1,4,3,0,1,0,1,1,0,0
1573,34,1,8,1,3,3,0,1,0,1,0,0,0,0,0,0,0,2,4,4,2,3,3,3,3,3,2,1,4,2,3,8,0,7,1,7,6,3,2,1,4,2,3,2,2,2,4,5,4,2,2,4,3,2,2,4,12,1,9,1,2,1,5,4,1,4,0,0,0,1,0,0,0
1574,34,2,5,4,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,3,2,1,3,2,4,5,3,3,8,0,3,1,4,3,4,3,3,5,1,3,4,5,1,2,3,4,4,5,2,4,4,1,13,7,66,3,2,3,1,7,0,1,0,1,0,1,0
1575,34,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,2,3,3,4,3,2,2,2,3,2,1,7,5,5,5,9,3,1,5,3,5,2,1,4,2,2,2,2,3,2,4,4,4,3,2,4,1,2,15,7,66,2,1,1,3,4,1,1,0,0,0,0,0
1576,34,1,12,1,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,2,2,3,3,2,3,1,2,1,1,1,1,1,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,5,1,2,7,3,66,2,3,1,5,5,0,1,0,1,0,0,0
1577,34,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,2,2,2,2,2,3,2,1,5,0,0,0,5,5,1,3,1,3,2,2,2,2,3,3,3,4,1,2,5,4,3,2,1,1,1,7,1,2,2,3,1,3,4,1,1,0,1,0,0,0
1578,34,2,4,99,3,3,99,99,99,99,99,99,99,99,99,99,99,3,3,3,3,3,3,2,3,3,2,1,2,2,12,99,99,99,99,99,99,2,3,2,4,2,2,3,2,3,2,2,2,3,3,3,3,3,2,4,99,2,1,6,66,1,5,1,4,4,0,1,0,1,1,1,0
1579,34,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,2,1,3,3,4,3,3,3,2,3,2,3,2,1,7,3,2,2,7,3,3,3,3,3,2,2,3,3,99,3,5,5,3,3,3,3,3,3,4,1,2,14,5,66,2,2,1,2,4,1,1,0,0,0,0,0
1580,34,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,3,4,2,1,1,3,2,1,6,0,0,0,5,2,2,2,3,3,2,3,4,1,2,2,5,5,1,3,3,2,2,3,1,1,2,14,5,66,2,2,1,2,5,1,1,0,1,0,0,0
1581,34,2,2,6,3,3,1,1,1,0,0,0,0,0,0,0,0,2,2,3,2,3,3,2,2,2,1,1,3,2,2,4,7,6,7,5,5,3,2,2,5,3,2,3,2,2,2,2,2,3,3,4,3,3,4,4,1,1,10,2,2,2,2,4,3,4,1,1,1,1,1,0,0
1582,34,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,1,2,2,1,1,3,2,3,6,5,7,5,6,6,1,4,1,5,3,1,5,5,5,1,1,3,2,1,3,2,1,4,2,3,2,1,6,66,4,7,5,99,99,0,0,0,0,0,0,1
1583,34,2,4,4,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,2,2,1,2,4,2,3,2,2,12,0,2,6,8,0,1,3,5,1,5,1,1,5,3,5,4,4,4,1,3,3,4,2,5,2,4,2,10,8,66,2,2,1,3,4,0,0,0,1,1,1,0
1584,34,2,8,8,3,4,99,99,99,99,99,99,99,99,99,99,99,2,3,3,3,3,3,2,2,3,1,1,3,2,8,1,3,3,5,0,2,2,4,2,2,2,2,5,1,4,3,4,2,2,4,2,3,2,4,5,4,2,4,1,1,2,2,4,4,4,0,1,0,1,1,0,0
1585,34,1,5,5,2,3,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,5,4,4,2,2,2,2,5,5,3,0,0,5,0,2,3,2,4,2,3,4,2,4,2,5,2,1,3,5,4,3,3,3,5,1,7,1,4,2,5,4,3,4,1,1,0,0,0,0,0
1586,34,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,1,3,1,1,3,2,4,2,5,8,10,5,5,1,1,2,1,1,1,4,3,1,5,2,5,1,1,5,2,99,5,9,12,1,7,2,2,2,5,1,4,4,1,1,0,1,0,1,0
1587,34,2,3,4,1,4,0,0,1,0,0,0,0,1,0,0,0,5,3,3,3,3,2,2,1,3,3,3,5,2,12,0,0,0,2,0,0,1,1,1,5,1,1,5,3,2,4,3,5,1,1,5,5,5,5,5,12,2,6,2,4,2,3,4,4,5,0,1,0,0,1,1,0
1588,34,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,3,2,3,1,3,2,1,3,1,1,2,0,0,1,5,1,4,3,4,5,2,5,3,3,2,2,1,4,4,3,3,2,1,2,3,8,66,1,5,4,1,4,0,1,0,1,1,0,0
1589,34,2,12,6,1,4,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,2,2,1,1,3,2,3,2,3,6,0,2,3,3,0,0,2,1,1,1,3,1,5,3,5,1,1,1,2,3,4,4,3,5,8,6,1,3,2,2,1,5,4,2,4,0,0,0,1,1,1,0
1590,34,2,12,4,1,3,0,1,1,0,1,0,0,0,0,0,0,4,4,2,3,3,3,2,2,2,1,1,3,2,12,5,3,5,5,5,3,1,2,3,2,3,3,4,2,3,3,3,2,2,2,3,2,4,2,8,3,1,6,3,66,2,3,2,4,3,0,1,0,0,0,1,0
1591,34,2,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,2,2,1,2,1,1,5,5,5,0,0,10,2,2,1,4,2,2,4,2,4,4,4,4,3,2,3,2,2,2,4,1,2,9,5,66,2,5,2,2,3,1,1,0,1,0,0,0
1592,34,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,3,2,2,2,2,1,8,3,2,2,1,0,1,3,1,3,2,3,4,1,3,2,3,1,1,3,2,2,2,5,1,1,1,9,1,1,2,4,2,4,4,1,1,0,0,0,0,0
1593,34,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,3,2,3,2,2,2,2,10,0,5,0,0,0,3,3,4,1,4,2,2,4,4,3,1,1,1,2,3,2,3,2,4,4,10,2,8,1,3,2,5,1,4,3,0,1,0,1,0,0,0
1594,34,1,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,2,2,3,2,3,3,2,2,3,1,1,3,2,1,7,1,6,5,7,6,1,1,3,2,2,3,2,2,1,1,3,3,1,3,4,3,5,3,3,3,1,12,4,66,2,5,1,2,3,1,1,0,1,1,1,0
1595,34,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,2,2,2,1,1,3,2,1,6,6,5,6,8,6,1,1,1,4,2,2,3,1,2,2,2,1,1,3,1,2,2,2,1,1,1,9,1,2,1,2,1,2,4,0,1,0,1,0,0,1
1596,34,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,2,4,4,1,1,1,3,2,1,5,0,0,0,3,0,1,5,5,5,2,3,3,1,1,1,5,5,1,3,3,3,3,1,1,1,1,13,2,3,2,4,1,3,4,1,1,0,0,0,0,0
1597,34,2,12,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,3,4,2,2,2,4,2,1,7,1,4,3,0,2,3,1,1,5,2,2,4,2,4,4,5,3,1,2,4,2,5,2,2,1,2,10,5,66,2,2,1,2,4,1,1,0,1,0,0,0
1598,34,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,1,1,2,2,1,8,4,4,4,6,3,2,2,3,3,2,3,3,3,3,3,5,5,2,2,5,3,3,2,2,1,2,15,7,66,3,1,1,1,4,0,1,0,0,0,0,1
1599,34,2,12,2,2,3,1,1,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,3,3,2,2,1,3,2,12,4,5,5,3,6,7,3,4,2,4,2,99,4,2,2,4,2,2,3,3,2,2,3,3,8,12,1,11,7,66,2,2,1,2,5,1,1,0,0,0,0,0
1600,34,1,99,1,2,2,0,1,1,1,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,2,2,2,1,9,7,8,8,8,7,3,3,2,3,2,2,4,4,4,4,5,4,2,2,3,3,3,3,4,1,2,15,7,66,2,2,1,2,4,1,1,0,0,0,0,0
1601,34,3,12,3,3,2,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,2,2,1,3,2,1,8,2,8,5,6,2,2,4,1,5,2,3,2,2,3,1,1,1,1,2,1,3,3,3,3,12,2,11,2,3,1,2,4,1,5,1,0,0,0,0,0,0
1602,34,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,2,4,4,4,4,2,3,2,1,1,3,2,1,7,3,5,3,6,6,1,99,2,3,2,99,1,1,3,99,3,4,2,3,3,3,3,2,4,12,2,13,1,3,2,4,1,2,3,1,1,0,0,0,0,0
1603,34,3,12,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,3,2,2,2,1,1,2,2,1,5,7,7,5,3,5,2,3,3,2,2,3,2,2,2,2,1,1,1,3,5,1,1,5,5,1,1,6,3,66,2,6,1,5,3,1,1,0,1,0,1,0
1604,34,1,12,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,2,2,2,2,3,2,1,5,1,1,1,1,1,2,3,2,3,2,3,3,2,3,2,4,4,1,3,4,3,3,3,4,12,2,14,7,66,3,2,1,1,4,1,1,0,0,0,0,0
1605,34,1,1,7,2,2,0,0,1,0,0,1,0,0,0,0,0,2,3,2,3,3,3,2,2,2,2,1,3,2,12,5,5,5,5,6,4,2,3,1,4,3,4,5,3,3,4,3,3,3,3,3,3,2,3,8,1,1,7,2,2,2,2,1,4,5,1,1,1,1,0,0,0
1606,34,2,3,3,2,3,0,1,1,0,0,0,0,0,0,0,0,3,4,4,3,4,4,3,3,2,1,1,3,2,3,1,4,7,6,4,5,2,1,4,3,3,2,2,2,3,3,2,1,1,1,5,5,3,3,2,3,1,7,2,2,2,2,4,4,4,0,1,1,1,0,0,0
1607,34,2,12,99,3,3,0,1,0,0,0,0,0,0,0,0,0,3,4,4,3,4,3,2,1,3,1,1,2,2,1,5,1,5,1,1,1,3,3,5,3,3,2,3,5,3,1,5,5,1,3,5,1,2,5,3,3,1,8,2,4,2,3,3,2,4,0,0,0,1,0,0,0
1608,34,2,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,4,3,4,3,3,2,2,1,2,1,1,2,1,1,8,0,5,1,5,1,2,1,2,3,2,3,3,4,2,2,3,3,2,3,2,3,3,3,5,5,1,7,2,2,2,2,2,3,5,0,1,0,1,0,1,0
1609,34,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,3,1,1,2,2,1,5,5,5,5,5,5,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,1,2,10,7,66,1,5,1,1,4,1,1,0,1,0,0,0
1610,34,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,1,1,2,2,1,99,99,99,99,99,99,2,1,2,3,2,3,3,3,2,2,1,3,99,99,1,99,99,99,4,1,2,14,7,66,3,2,2,1,6,1,1,0,0,0,0,0
1611,34,2,7,7,1,4,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,4,3,4,2,2,2,4,2,7,0,4,0,0,0,5,5,5,1,5,5,5,5,1,5,5,2,1,2,5,1,1,3,5,4,7,1,15,7,66,2,5,1,4,6,1,1,0,0,0,0,0
1612,34,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,4,3,1,99,3,1,1,4,1,4,1,5,3,2,2,4,3,2,4,2,1,2,15,7,66,3,1,1,2,4,1,1,0,0,0,0,0
1613,34,2,4,4,1,4,0,0,0,0,0,0,0,0,0,0,1,3,3,2,5,5,5,5,5,5,2,3,3,1,12,0,99,2,99,99,99,99,3,99,99,99,99,99,99,99,99,99,1,3,99,4,99,1,5,2,4,1,7,3,66,1,3,1,3,4,0,0,0,0,0,0,1
1614,35,2,12,4,3,3,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,3,2,2,3,2,1,2,2,4,2,4,3,4,1,3,2,3,2,4,1,1,4,3,2,2,3,4,3,2,5,2,2,2,2,4,1,3,2,2,1,2,2,1,5,0,1,1,1,1,1,0
1615,35,1,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,1,1,3,2,1,6,5,5,6,8,6,3,4,1,5,3,3,2,2,3,3,3,3,2,4,4,2,3,5,5,4,2,11,7,66,3,4,4,1,4,0,1,0,1,0,0,0
1616,35,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,5,5,5,3,5,2,2,2,3,1,7,5,5,5,7,5,3,4,2,3,2,2,3,3,2,3,4,4,2,3,3,3,2,3,1,1,1,14,7,66,2,2,2,2,3,1,1,0,0,0,0,0
1617,35,2,12,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,2,1,3,1,1,3,2,1,6,3,3,3,2,3,1,1,2,4,2,3,3,4,4,5,2,2,3,2,99,3,3,3,5,12,2,1,6,66,1,2,1,6,5,0,0,0,1,1,0,0
1618,35,1,5,5,3,3,0,1,1,1,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,2,2,1,3,2,5,5,4,5,4,6,3,1,5,2,3,3,5,5,3,3,5,3,3,2,3,3,3,3,2,4,3,2,12,7,66,2,2,3,2,4,1,1,0,1,0,0,0
1619,35,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,2,2,2,3,3,3,2,2,1,1,3,2,1,8,5,5,4,8,4,1,1,1,5,2,2,4,1,1,2,5,4,1,2,3,3,3,4,4,1,1,14,3,66,2,2,1,3,3,1,1,0,1,0,0,0
1620,35,3,12,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,3,3,2,1,1,3,2,12,5,5,5,5,5,5,2,3,3,4,2,3,3,2,2,3,3,3,2,2,5,2,3,2,8,12,1,11,7,66,2,2,1,2,6,0,1,0,1,0,0,0
1621,35,2,12,2,3,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,2,2,1,3,2,2,0,10,5,5,0,10,1,3,1,4,1,1,5,3,5,2,1,1,1,3,1,1,2,1,5,7,1,7,1,2,2,5,1,4,4,0,0,0,1,0,0,0
1622,35,2,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,2,2,2,2,1,1,8,5,6,6,5,6,2,3,2,2,2,3,3,3,3,3,2,2,3,3,4,3,3,2,4,1,2,11,7,66,2,5,1,2,4,1,1,0,1,0,0,0
1623,35,3,7,2,2,3,1,1,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,2,2,2,3,3,3,3,12,5,6,6,5,5,5,2,3,1,5,3,1,4,3,5,5,2,2,1,2,2,4,5,3,2,2,2,11,7,66,3,2,5,1,4,0,1,0,1,0,1,0
1624,35,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,2,1,1,2,2,1,8,3,7,2,5,5,1,1,2,5,3,2,2,1,2,1,5,5,1,5,5,3,5,2,4,1,1,15,7,66,3,4,1,3,5,0,1,0,0,0,0,0
1625,35,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,2,2,4,2,2,2,1,12,0,0,0,0,0,0,2,1,2,3,3,2,5,1,4,3,1,1,3,3,3,3,3,5,4,12,2,7,2,3,2,2,3,2,4,0,0,0,1,0,0,0
1626,35,2,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,3,2,3,3,3,2,2,1,1,3,2,1,5,6,7,6,0,6,1,2,4,3,4,4,4,2,2,4,3,3,1,2,2,2,1,2,1,12,1,9,1,1,2,5,1,2,3,1,1,1,1,1,0,0
1627,35,3,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,2,2,1,1,3,3,2,6,8,7,6,7,7,2,2,3,2,2,4,2,2,3,3,2,2,2,3,2,1,2,2,4,2,1,11,1,2,2,2,1,2,4,0,1,1,1,0,0,0
1628,35,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,13,7,66,2,1,1,3,6,1,0,0,0,0,0,0
1629,35,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,3,2,3,3,2,2,2,3,2,2,3,1,8,5,6,5,7,5,2,3,2,5,1,3,3,1,2,2,4,4,3,4,4,3,5,2,2,1,2,8,5,66,2,3,1,3,4,1,1,0,1,0,0,0
1630,35,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,5,5,5,2,2,2,2,2,2,3,2,2,2,12,5,5,5,5,5,5,1,3,3,4,3,3,3,4,2,2,2,2,3,3,4,3,3,3,4,12,2,2,1,1,1,3,4,1,3,0,0,0,0,1,1,0
1631,35,3,12,99,2,3,1,1,1,0,0,0,0,0,0,0,0,2,2,3,2,3,4,5,2,2,3,3,3,2,1,5,5,7,5,4,6,2,3,1,3,2,3,4,1,2,3,3,3,2,4,4,2,1,5,2,4,1,10,2,2,2,3,1,3,5,0,1,0,1,0,0,0
1632,35,2,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,4,4,3,3,2,2,1,1,3,1,1,1,2,1,0,0,0,10,0,0,1,1,3,2,1,1,5,5,3,1,2,5,1,1,5,5,5,5,2,4,1,8,2,2,3,2,1,1,3,0,0,0,1,1,1,0
1633,35,3,12,3,3,3,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,3,3,3,12,5,5,5,4,5,5,2,3,1,3,2,2,3,3,3,3,2,2,1,3,4,2,3,4,2,1,2,11,4,66,2,3,1,2,5,1,1,0,1,0,0,0
1634,35,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,1,1,2,2,1,7,6,5,4,8,8,1,4,2,4,4,4,5,2,4,4,2,2,2,4,4,2,2,4,2,1,1,9,2,2,2,2,1,3,4,1,1,0,0,0,0,0
1635,35,2,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,2,1,1,2,1,1,5,0,1,6,0,0,1,5,3,2,2,1,5,3,5,3,3,3,1,1,4,4,4,2,8,12,1,10,7,66,2,2,1,3,4,0,0,0,1,0,0,0
1636,35,2,12,4,1,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,1,3,1,1,3,2,4,2,1,1,8,1,1,1,2,4,3,3,1,5,1,3,3,3,3,1,3,5,5,3,4,8,4,1,7,1,2,2,5,1,4,6,0,1,0,1,1,1,0
1637,36,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,2,2,2,1,1,2,2,1,8,4,6,4,8,4,1,2,1,4,3,2,2,2,2,1,2,3,2,2,2,1,3,4,7,3,2,15,7,66,3,2,1,3,4,1,1,0,0,0,0,0
1638,36,2,6,6,2,4,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,2,1,1,2,2,1,2,2,6,99,99,99,99,99,99,2,4,2,2,2,99,5,1,5,2,1,4,2,4,3,3,3,4,7,6,1,5,1,1,2,5,1,4,4,0,1,0,1,1,1,0
1639,36,3,12,99,2,3,99,99,99,99,99,99,99,99,99,99,99,2,3,2,5,5,3,3,5,2,3,1,2,1,99,99,99,99,99,99,99,2,3,99,3,1,99,5,1,5,1,99,3,2,3,3,3,3,3,4,99,1,12,7,66,2,2,1,2,6,1,1,1,0,0,0,0
1640,36,3,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,4,4,3,2,2,2,1,3,2,2,4,3,3,5,1,5,1,4,5,5,5,5,4,2,2,1,1,4,2,5,5,3,12,1,8,3,66,2,5,1,3,3,1,1,0,1,0,1,0
1641,36,2,12,6,3,3,0,0,0,0,1,0,0,0,0,0,0,2,2,3,3,3,3,3,2,3,1,1,3,2,1,5,3,7,4,1,3,1,3,3,4,2,2,4,3,4,3,2,2,1,4,4,3,2,4,2,3,99,7,2,2,2,3,1,4,5,0,1,0,1,0,0,0
1642,36,2,12,99,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,1,1,1,1,3,2,2,2,1,99,0,0,0,7,0,0,2,1,1,5,3,1,5,1,5,3,3,3,2,4,3,3,4,5,4,99,1,8,2,2,1,2,4,1,6,0,1,0,1,1,1,0
1643,36,1,4,4,3,3,1,1,1,1,0,0,0,0,0,0,0,3,3,3,3,5,5,5,5,5,2,3,2,1,1,4,4,4,4,4,4,2,4,2,3,2,3,4,2,4,2,3,4,3,3,3,3,4,4,2,1,1,7,1,2,2,2,1,4,5,1,1,0,1,0,1,0
1644,36,2,7,7,1,2,0,1,1,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,2,2,2,3,2,3,5,0,10,5,0,10,5,5,5,5,2,1,4,4,5,1,5,5,5,2,5,4,3,5,4,3,2,13,1,1,2,2,1,3,4,1,1,0,1,0,1,0
1645,36,2,4,4,2,2,0,0,1,0,0,0,0,0,0,0,0,2,3,3,4,4,3,2,2,2,3,3,3,2,4,6,0,4,10,99,99,2,4,1,2,2,2,4,5,4,3,1,1,1,3,4,3,3,4,5,4,2,3,1,1,2,5,1,2,6,1,0,0,0,1,1,0
1646,36,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,1,3,2,4,3,3,3,3,2,1,2,1,1,9,0,9,0,8,0,4,2,1,4,2,3,4,1,3,4,3,1,1,3,2,3,4,3,4,1,2,14,7,66,3,5,1,1,6,1,1,1,0,0,0,0
1647,36,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,5,2,2,1,2,3,2,1,8,4,6,2,6,4,3,4,2,4,3,3,3,3,4,3,3,3,1,3,2,3,2,3,4,3,1,12,3,66,2,3,1,2,3,1,1,0,0,0,0,0
1648,36,2,12,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,2,2,2,2,3,2,12,4,4,3,5,5,5,2,3,1,4,2,3,2,1,4,3,3,2,3,3,3,3,4,5,2,12,2,6,7,66,2,4,3,4,5,1,1,0,1,0,0,0
1649,36,3,99,4,2,3,0,1,0,1,0,0,0,0,0,0,0,1,1,3,3,3,3,1,2,1,1,2,2,2,12,99,99,99,99,99,99,1,4,99,99,2,5,5,1,2,5,1,1,2,2,1,1,5,2,4,4,2,11,1,3,1,5,1,2,5,1,1,0,0,0,0,0
1650,36,2,12,6,3,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,2,2,3,2,12,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,2,4,1,2,2,2,1,4,4,0,1,0,1,0,0,0
1651,37,2,4,4,2,3,0,0,1,0,1,0,0,0,0,0,0,2,2,3,3,4,4,3,3,2,2,2,3,2,12,5,5,0,10,0,5,1,3,1,5,2,1,5,3,5,5,1,1,1,5,3,4,1,5,4,4,1,7,8,66,2,2,1,4,4,1,1,0,1,0,1,0
1652,37,3,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,3,2,1,1,2,2,4,6,6,7,7,5,5,2,3,2,2,2,3,4,2,3,3,3,3,2,2,3,2,4,4,3,1,1,13,7,66,2,5,1,2,7,0,1,0,1,0,0,1
1653,37,1,4,99,3,2,0,0,1,0,0,0,0,0,0,0,0,2,3,3,3,4,4,3,3,3,3,2,3,2,4,5,3,4,5,5,3,2,4,2,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,2,12,7,66,3,3,1,1,3,1,1,0,0,0,0,0
1654,37,2,4,4,1,4,0,1,1,0,0,0,0,0,0,0,0,2,3,3,3,4,4,2,2,3,1,1,2,2,1,5,7,6,8,0,7,1,1,5,5,2,1,1,1,1,4,1,5,1,2,4,2,3,5,1,1,1,12,7,66,2,4,1,3,6,1,1,0,0,0,0,1
1655,37,2,12,4,3,4,0,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,2,1,2,2,2,5,5,5,7,4,5,3,2,1,4,2,2,4,2,2,2,3,2,2,3,1,3,3,4,5,4,2,8,1,2,2,3,1,5,6,0,1,0,1,1,0,0
1656,37,1,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,2,2,2,2,4,5,5,5,5,5,5,2,2,2,3,2,2,5,3,5,3,3,3,2,3,3,3,3,2,4,4,2,8,2,2,2,4,1,2,4,0,1,0,1,0,0,0
1657,37,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,2,2,2,2,2,1,6,4,3,4,6,3,2,3,2,3,2,3,4,2,4,2,3,3,2,3,4,3,3,2,4,1,2,10,2,3,2,2,1,5,6,1,1,0,0,0,0,0
